,task,session,count,speaker,tama_mean,entrainment,best_lag,hitid,session,task,conversation_awkward,flow_naturally,hard_time_understanding_each_other,contributes_to_successful_completion,making_self_clear,engaged_in_game,planning_what_to_say,gives_encouragement,difficult_for_partner_to_speak,bored_with_game,dislikes_partner
143,14.0,9.0,9.0,1.0,197.613050562,0.301021856221,0.0,g9t14,9.0,14.0,2.0,5.0,0.0,4.0,4.0,5.0,2.0,4.0,0.0,0.0,0.0
144,1.0,10.0,12.0,0.0,189.210940168,0.650051624644,5.0,g10t1,10.0,1.0,1.0,5.0,0.0,5.0,4.0,5.0,4.0,3.0,0.0,0.0,0.0
145,1.0,10.0,13.0,1.0,230.620461707,-0.360841045617,4.0,g10t1,10.0,1.0,1.0,5.0,0.0,5.0,5.0,5.0,3.0,2.0,0.0,0.0,0.0
146,2.0,10.0,7.0,0.0,178.623028626,0.750569693343,0.0,g10t2,10.0,2.0,1.0,5.0,0.0,5.0,4.0,5.0,3.0,2.0,3.0,0.0,0.0
147,2.0,10.0,6.0,1.0,221.629462519,0.750569693343,0.0,g10t2,10.0,2.0,1.0,5.0,0.0,2.0,3.0,4.0,1.0,4.0,0.0,1.0,0.0
148,3.0,10.0,15.0,0.0,186.191065735,-0.424622345448,5.0,g10t3,10.0,3.0,1.0,4.0,1.0,4.0,4.0,4.0,4.0,5.0,0.0,0.0,3.0
149,3.0,10.0,13.0,1.0,202.614886892,-0.319371102124,5.0,g10t3,10.0,3.0,1.0,4.0,1.0,5.0,4.0,5.0,2.0,5.0,1.0,0.0,0.0
150,4.0,10.0,16.0,0.0,183.539452158,-0.26048771885,0.0,g10t4,10.0,4.0,3.0,4.0,4.0,3.0,1.0,4.0,3.0,2.0,3.0,1.0,1.0
151,4.0,10.0,15.0,1.0,236.427233613,-0.26048771885,0.0,g10t4,10.0,4.0,3.0,4.0,4.0,4.0,4.0,5.0,1.0,3.0,0.0,2.0,0.0
152,5.0,10.0,14.0,0.0,183.439296215,-0.191536213169,6.0,g10t5,10.0,5.0,0.0,4.0,0.0,5.0,5.0,5.0,4.0,4.0,0.0,0.0,0.0
153,5.0,10.0,16.0,1.0,209.199825272,0.270490877124,3.0,g10t5,10.0,5.0,0.0,4.0,0.0,5.0,5.0,5.0,3.0,4.0,0.0,1.0,0.0
154,6.0,10.0,6.0,0.0,175.007163131,0.234353608309,2.0,g10t6,10.0,6.0,1.0,5.0,1.0,4.0,4.0,4.0,2.0,4.0,0.0,1.0,0.0
155,6.0,10.0,8.0,1.0,203.873289846,0.680178667025,2.0,g10t6,10.0,6.0,1.0,5.0,1.0,5.0,5.0,5.0,2.0,3.0,0.0,0.0,0.0
156,7.0,10.0,12.0,0.0,182.141604505,-0.428121019182,2.0,g10t7,10.0,7.0,1.0,4.0,1.0,5.0,5.0,5.0,4.0,2.0,0.0,0.0,1.0
157,7.0,10.0,13.0,1.0,199.636100231,-0.589945777048,4.0,g10t7,10.0,7.0,1.0,4.0,1.0,5.0,4.0,5.0,4.0,2.0,1.0,0.0,1.0
158,8.0,10.0,19.0,0.0,186.22445166,0.321845449927,6.0,g10t8,10.0,8.0,1.0,5.0,2.0,4.0,5.0,5.0,3.0,4.0,0.0,0.0,0.0
159,8.0,10.0,19.0,1.0,200.656875547,-0.436830317302,2.0,g10t8,10.0,8.0,1.0,5.0,2.0,5.0,5.0,5.0,4.0,3.0,0.0,1.0,0.0
160,9.0,10.0,49.0,0.0,181.798810479,-0.201715987943,4.0,g10t9,10.0,9.0,2.0,5.0,3.0,5.0,5.0,4.0,3.0,4.0,0.0,1.0,0.0
161,9.0,10.0,48.0,1.0,214.468781097,0.144084360326,4.0,g10t9,10.0,9.0,2.0,5.0,3.0,3.0,3.0,3.0,3.0,2.0,0.0,1.0,0.0
162,10.0,10.0,43.0,0.0,182.009255058,-0.182083087812,3.0,g10t10,10.0,10.0,2.0,4.0,4.0,4.0,5.0,4.0,3.0,2.0,2.0,0.0,4.0
163,10.0,10.0,44.0,1.0,210.887343714,0.134433646305,4.0,g10t10,10.0,10.0,2.0,4.0,4.0,2.0,2.0,4.0,3.0,3.0,0.0,1.0,1.0
164,11.0,10.0,13.0,0.0,181.924687737,0.441655619971,4.0,g10t11,10.0,11.0,0.0,5.0,0.0,5.0,5.0,5.0,5.0,5.0,0.0,1.0,0.0
165,11.0,10.0,11.0,1.0,211.091651544,0.379997551156,3.0,g10t11,10.0,11.0,0.0,5.0,0.0,5.0,5.0,5.0,4.0,5.0,0.0,0.0,0.0
166,12.0,10.0,12.0,0.0,190.357039371,0.292348764493,1.0,g10t12,10.0,12.0,1.0,4.0,2.0,5.0,5.0,5.0,3.0,4.0,0.0,0.0,0.0
167,12.0,10.0,12.0,1.0,218.013207116,-0.150605180934,1.0,g10t12,10.0,12.0,1.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,0.0,1.0,0.0
168,13.0,10.0,21.0,0.0,185.900202273,0.465058861115,3.0,g10t13,10.0,13.0,1.0,5.0,1.0,4.0,4.0,4.0,3.0,5.0,0.0,0.0,1.0
169,13.0,10.0,19.0,1.0,217.985170183,0.186899155715,5.0,g10t13,10.0,13.0,1.0,5.0,1.0,5.0,5.0,5.0,3.0,5.0,0.0,0.0,0.0
170,14.0,10.0,12.0,0.0,185.907789469,0.258466372802,3.0,g10t14,10.0,14.0,1.0,5.0,3.0,5.0,4.0,4.0,3.0,5.0,0.0,2.0,0.0
171,14.0,10.0,13.0,1.0,218.335864108,0.46348583038,2.0,g10t14,10.0,14.0,1.0,5.0,3.0,4.0,4.0,5.0,3.0,2.0,0.0,0.0,0.0
172,3.0,11.0,10.0,0.0,193.362539958,-0.359052489618,4.0,g11t3,11.0,3.0,4.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0,2.0,1.0,1.0
173,3.0,11.0,10.0,1.0,200.864502104,0.779163530723,1.0,g11t3,11.0,3.0,4.0,4.0,3.0,5.0,3.0,5.0,2.0,5.0,1.0,0.0,0.0
174,4.0,11.0,8.0,0.0,186.007567792,-0.541238697765,4.0,g11t4,11.0,4.0,1.0,5.0,1.0,5.0,5.0,5.0,3.0,5.0,0.0,0.0,0.0
175,4.0,11.0,8.0,1.0,212.79348894,0.510649630665,1.0,g11t4,11.0,4.0,1.0,5.0,1.0,5.0,5.0,5.0,3.0,5.0,0.0,0.0,0.0
176,6.0,11.0,5.0,0.0,252.241876366,-0.765238466158,0.0,g11t6,11.0,6.0,2.0,4.0,2.0,4.0,5.0,3.0,1.0,3.0,0.0,2.0,2.0
177,6.0,11.0,5.0,1.0,203.991612478,-0.765238466158,0.0,g11t6,11.0,6.0,2.0,4.0,2.0,5.0,4.0,5.0,4.0,3.0,3.0,0.0,0.0
178,7.0,11.0,8.0,0.0,209.912164049,-0.509591985851,1.0,g11t7,11.0,7.0,0.0,4.0,0.0,4.0,4.0,3.0,1.0,5.0,0.0,1.0,3.0
179,7.0,11.0,8.0,1.0,207.503831467,-0.382051711381,0.0,g11t7,11.0,7.0,0.0,4.0,0.0,4.0,3.0,5.0,2.0,4.0,3.0,0.0,0.0
180,9.0,11.0,5.0,0.0,197.150470807,-0.809028172457,0.0,g11t9,11.0,9.0,1.0,5.0,0.0,5.0,5.0,5.0,4.0,4.0,1.0,0.0,0.0
181,9.0,11.0,5.0,1.0,217.262226475,-0.809028172457,0.0,g11t9,11.0,9.0,1.0,5.0,0.0,5.0,5.0,5.0,5.0,3.0,2.0,0.0,0.0
182,10.0,11.0,5.0,0.0,212.500445873,0.576431878984,0.0,g11t10,11.0,10.0,2.0,2.0,2.0,4.0,3.0,3.0,2.0,4.0,0.0,1.0,0.0
183,10.0,11.0,8.0,1.0,200.510030565,0.576431878984,0.0,g11t10,11.0,10.0,2.0,2.0,2.0,4.0,3.0,5.0,2.0,4.0,3.0,0.0,0.0
184,11.0,11.0,7.0,0.0,199.090373145,0.665500929288,0.0,g11t11,11.0,11.0,1.0,5.0,1.0,5.0,3.0,4.0,3.0,3.0,2.0,2.0,1.0
185,11.0,11.0,7.0,1.0,200.6579735,0.665500929288,0.0,g11t11,11.0,11.0,1.0,5.0,1.0,4.0,3.0,5.0,3.0,3.0,2.0,0.0,0.0
186,13.0,11.0,10.0,0.0,223.379417935,-0.461426885563,2.0,g11t13,11.0,13.0,3.0,4.0,3.0,4.0,5.0,4.0,2.0,3.0,0.0,1.0,0.0
187,13.0,11.0,10.0,1.0,225.976886305,-0.394067874906,3.0,g11t13,11.0,13.0,3.0,4.0,3.0,3.0,4.0,5.0,1.0,2.0,1.0,0.0,0.0
188,14.0,11.0,8.0,0.0,202.243259413,-0.58981767779,1.0,g11t14,11.0,14.0,1.0,5.0,2.0,3.0,2.0,4.0,1.0,2.0,0.0,1.0,0.0
189,14.0,11.0,11.0,1.0,208.710240947,0.739355556982,1.0,g11t14,11.0,14.0,1.0,5.0,2.0,5.0,5.0,4.0,4.0,4.0,0.0,0.0,0.0
190,1.0,12.0,7.0,0.0,127.502559623,0.76133429269,2.0,g12t1,12.0,1.0,0.0,4.0,2.0,5.0,5.0,5.0,5.0,5.0,0.0,1.0,0.0
191,1.0,12.0,5.0,1.0,109.807310459,-0.165420639914,1.0,g12t1,12.0,1.0,0.0,4.0,2.0,4.0,4.0,4.0,2.0,3.0,0.0,3.0,0.0
192,4.0,12.0,11.0,0.0,120.012138189,0.395972646096,3.0,g12t4,12.0,4.0,1.0,4.0,3.0,5.0,4.0,4.0,4.0,4.0,1.0,0.0,0.0
193,4.0,12.0,10.0,1.0,91.6372757958,0.498783426079,1.0,g12t4,12.0,4.0,1.0,4.0,3.0,4.0,5.0,4.0,2.0,4.0,1.0,1.0,0.0
194,6.0,12.0,5.0,0.0,127.345348153,0.707887065564,0.0,g12t6,12.0,6.0,1.0,5.0,0.0,5.0,5.0,5.0,4.0,5.0,0.0,0.0,0.0
195,6.0,12.0,5.0,1.0,95.9267068344,0.707887065564,0.0,g12t6,12.0,6.0,1.0,5.0,0.0,4.0,4.0,5.0,4.0,4.0,0.0,0.0,1.0
196,8.0,12.0,7.0,0.0,138.7628949,-0.365301334078,0.0,g12t8,12.0,8.0,2.0,3.0,1.0,5.0,5.0,4.0,3.0,4.0,2.0,2.0,1.0
197,8.0,12.0,10.0,1.0,96.7631598536,0.440403808963,3.0,g12t8,12.0,8.0,2.0,3.0,1.0,5.0,5.0,5.0,3.0,5.0,1.0,0.0,1.0
198,9.0,12.0,11.0,0.0,132.963002379,0.445726695236,5.0,g12t9,12.0,9.0,1.0,5.0,2.0,5.0,4.0,5.0,3.0,4.0,0.0,0.0,0.0
199,9.0,12.0,6.0,1.0,98.5726863976,0.724764785831,2.0,g12t9,12.0,9.0,1.0,5.0,2.0,4.0,4.0,4.0,3.0,4.0,0.0,0.0,1.0
200,10.0,12.0,11.0,0.0,130.674817088,-0.546507739806,0.0,g12t10,12.0,10.0,0.0,5.0,2.0,4.0,4.0,5.0,2.0,3.0,1.0,0.0,0.0
201,10.0,12.0,11.0,1.0,93.0789385592,-0.546507739806,0.0,g12t10,12.0,10.0,0.0,5.0,2.0,4.0,2.0,4.0,3.0,3.0,1.0,2.0,1.0
202,11.0,12.0,12.0,0.0,121.560110947,0.837535724857,2.0,g12t11,12.0,11.0,3.0,3.0,4.0,4.0,4.0,5.0,4.0,3.0,0.0,0.0,0.0
203,11.0,12.0,10.0,1.0,95.660202986,-0.549116015131,0.0,g12t11,12.0,11.0,3.0,3.0,4.0,4.0,4.0,4.0,0.0,2.0,0.0,0.0,0.0
204,12.0,12.0,8.0,0.0,133.547259027,0.667726933437,0.0,g12t12,12.0,12.0,1.0,4.0,2.0,5.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0
205,12.0,12.0,8.0,1.0,89.266365702,0.667726933437,0.0,g12t12,12.0,12.0,1.0,4.0,2.0,3.0,3.0,5.0,4.0,4.0,0.0,0.0,0.0
206,13.0,12.0,11.0,0.0,122.204419319,-0.437852432583,3.0,g12t13,12.0,13.0,3.0,3.0,3.0,4.0,4.0,5.0,3.0,3.0,1.0,0.0,0.0
207,13.0,12.0,6.0,1.0,88.5323690566,0.814708457819,1.0,g12t13,12.0,13.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,4.0,0.0,2.0,3.0
208,14.0,12.0,10.0,0.0,135.681960473,-0.570767513171,5.0,g12t14,12.0,14.0,4.0,1.0,1.0,2.0,4.0,4.0,3.0,3.0,0.0,1.0,0.0
209,14.0,12.0,12.0,1.0,100.180006784,-0.356937310994,0.0,g12t14,12.0,14.0,4.0,1.0,1.0,2.0,3.0,5.0,2.0,2.0,1.0,0.0,1.0
