,task,session,count,speaker,tama_mean,entrainment,best_lag,hitid,session,task,speaker,bored_with_game,difficult_for_partner_to_speak,contributes_to_successful_completion,engaged_in_game,gives_encouragement,making_self_clear,planning_what_to_say,dislikes_partner
61,9.0,5.0,13.0,1.0,59.3595798825,0.486797851228,1.0,g5t9,5.0,9.0,1.0,1.0,0.0,5.0,4.0,2.0,4.0,2.0,1.0
62,11.0,5.0,8.0,0.0,61.5017791238,-0.598118738786,0.0,g5t11,5.0,11.0,0.0,0.0,1.0,5.0,5.0,5.0,4.0,4.0,0.0
63,11.0,5.0,7.0,1.0,60.0000110789,-0.598118738786,0.0,g5t11,5.0,11.0,1.0,1.0,1.0,5.0,5.0,4.0,4.0,1.0,1.0
64,13.0,5.0,14.0,0.0,63.9068877471,-0.570115074925,6.0,g5t13,5.0,13.0,0.0,2.0,2.0,4.0,5.0,2.0,4.0,4.0,0.0
65,13.0,5.0,12.0,1.0,61.8577368245,0.238594608728,0.0,g5t13,5.0,13.0,1.0,1.0,0.0,4.0,3.0,3.0,3.0,2.0,0.0
66,14.0,5.0,6.0,0.0,61.4306758644,-0.612546450979,1.0,g5t14,5.0,14.0,0.0,3.0,0.0,0.0,1.0,2.0,3.0,2.0,0.0
67,14.0,5.0,12.0,1.0,63.5238211708,0.54806662114,1.0,g5t14,5.0,14.0,1.0,1.0,1.0,5.0,4.0,3.0,5.0,4.0,0.0
68,3.0,6.0,8.0,0.0,64.2352150101,0.351429477186,2.0,g6t3,6.0,3.0,0.0,0.0,0.0,5.0,5.0,3.0,5.0,4.0,0.0
69,3.0,6.0,5.0,1.0,58.1446807347,0.214351149411,1.0,g6t3,6.0,3.0,1.0,4.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0
70,4.0,6.0,12.0,0.0,65.2694058902,0.378510975504,2.0,g6t4,6.0,4.0,0.0,1.0,0.0,2.0,4.0,4.0,3.0,1.0,1.0
71,4.0,6.0,5.0,1.0,57.7091333399,-0.755249273019,2.0,g6t4,6.0,4.0,1.0,5.0,0.0,3.0,0.0,2.0,5.0,3.0,4.0
72,5.0,6.0,7.0,0.0,61.6657574551,-0.348358812304,5.0,g6t5,6.0,5.0,0.0,1.0,0.0,5.0,5.0,5.0,5.0,2.0,0.0
73,5.0,6.0,15.0,1.0,62.5884816127,-0.298316188066,2.0,g6t5,6.0,5.0,1.0,1.0,0.0,3.0,4.0,3.0,3.0,3.0,1.0
74,6.0,6.0,12.0,0.0,65.3397193895,-0.426806907096,0.0,g6t6,6.0,6.0,0.0,1.0,1.0,5.0,4.0,4.0,5.0,4.0,1.0
75,6.0,6.0,17.0,1.0,65.0831805717,-0.426806907096,0.0,g6t6,6.0,6.0,1.0,1.0,1.0,3.0,4.0,3.0,1.0,2.0,0.0
76,7.0,6.0,8.0,0.0,64.8299229166,-0.403671157321,0.0,g6t7,6.0,7.0,0.0,1.0,0.0,5.0,4.0,5.0,4.0,3.0,0.0
77,7.0,6.0,9.0,1.0,63.935826731,-0.536972881009,1.0,g6t7,6.0,7.0,1.0,2.0,1.0,4.0,5.0,4.0,4.0,3.0,0.0
78,8.0,6.0,14.0,0.0,64.3654241545,-0.39917294686,6.0,g6t8,6.0,8.0,0.0,0.0,0.0,5.0,5.0,4.0,5.0,3.0,1.0
79,8.0,6.0,23.0,1.0,65.1949132969,-0.537839940622,1.0,g6t8,6.0,8.0,1.0,2.0,0.0,2.0,3.0,2.0,1.0,1.0,1.0
80,9.0,6.0,10.0,0.0,65.4777109627,0.330968896091,2.0,g6t9,6.0,9.0,0.0,1.0,0.0,4.0,5.0,3.0,4.0,4.0,1.0
81,9.0,6.0,6.0,1.0,56.5480884023,-0.406882253263,4.0,g6t9,6.0,9.0,1.0,4.0,0.0,3.0,2.0,1.0,3.0,0.0,2.0
82,10.0,6.0,9.0,0.0,64.1412369397,-0.413956135404,2.0,g6t10,6.0,10.0,0.0,0.0,1.0,5.0,5.0,4.0,5.0,4.0,0.0
83,10.0,6.0,15.0,1.0,62.7132896401,0.445074617912,2.0,g6t10,6.0,10.0,1.0,0.0,0.0,4.0,5.0,4.0,4.0,2.0,0.0
84,12.0,6.0,10.0,0.0,64.5246708564,-0.327137931908,5.0,g6t12,6.0,12.0,0.0,2.0,1.0,4.0,3.0,5.0,5.0,2.0,1.0
85,12.0,6.0,16.0,1.0,63.9159057951,-0.283219796788,0.0,g6t12,6.0,12.0,1.0,0.0,1.0,5.0,5.0,5.0,5.0,4.0,0.0
86,3.0,7.0,8.0,0.0,70.2245172533,0.518253025357,0.0,g7t3,7.0,3.0,0.0,1.0,1.0,4.0,4.0,3.0,4.0,1.0,1.0
87,3.0,7.0,7.0,1.0,66.0960237009,0.774093924932,1.0,g7t3,7.0,3.0,1.0,2.0,0.0,5.0,4.0,3.0,5.0,4.0,1.0
88,4.0,7.0,10.0,0.0,68.6030093583,0.704401263647,0.0,g7t4,7.0,4.0,0.0,0.0,1.0,4.0,5.0,4.0,3.0,4.0,0.0
89,4.0,7.0,10.0,1.0,65.6729288158,0.704401263647,0.0,g7t4,7.0,4.0,1.0,0.0,0.0,5.0,5.0,2.0,5.0,3.0,1.0
90,5.0,7.0,18.0,0.0,70.7094427659,0.267818007403,0.0,g7t5,7.0,5.0,0.0,0.0,2.0,2.0,4.0,1.0,1.0,0.0,0.0
91,5.0,7.0,18.0,1.0,68.5545009732,-0.576711855919,2.0,g7t5,7.0,5.0,1.0,0.0,3.0,3.0,4.0,2.0,2.0,3.0,3.0
92,6.0,7.0,5.0,0.0,70.5698025,-0.643462824091,1.0,g7t6,7.0,6.0,0.0,0.0,1.0,5.0,5.0,5.0,5.0,2.0,0.0
93,6.0,7.0,6.0,1.0,69.5307698098,0.551548048587,1.0,g7t6,7.0,6.0,1.0,0.0,1.0,5.0,5.0,4.0,5.0,4.0,0.0
94,8.0,7.0,7.0,0.0,70.4715817913,0.335527466915,0.0,g7t8,7.0,8.0,0.0,1.0,1.0,5.0,5.0,5.0,3.0,3.0,0.0
95,8.0,7.0,7.0,1.0,68.6801510855,-0.67566174299,1.0,g7t8,7.0,8.0,1.0,1.0,0.0,5.0,5.0,5.0,4.0,4.0,1.0
96,9.0,7.0,13.0,0.0,69.2015497196,0.336221107018,5.0,g7t9,7.0,9.0,0.0,0.0,2.0,2.0,4.0,4.0,0.0,0.0,0.0
97,9.0,7.0,12.0,1.0,66.9018566804,0.429252780597,4.0,g7t9,7.0,9.0,1.0,2.0,1.0,4.0,4.0,4.0,4.0,2.0,1.0
98,10.0,7.0,8.0,0.0,68.5507764581,0.440794339657,3.0,g7t10,7.0,10.0,0.0,0.0,2.0,5.0,5.0,5.0,4.0,3.0,0.0
99,10.0,7.0,8.0,1.0,67.9439891744,-0.318683014614,1.0,g7t10,7.0,10.0,1.0,0.0,0.0,5.0,5.0,4.0,4.0,3.0,1.0
100,11.0,7.0,7.0,0.0,70.4416170802,0.628390582035,0.0,g7t11,7.0,11.0,0.0,0.0,1.0,5.0,5.0,3.0,4.0,3.0,0.0
101,11.0,7.0,5.0,1.0,69.8325977536,0.628390582035,0.0,g7t11,7.0,11.0,1.0,0.0,0.0,5.0,5.0,3.0,5.0,4.0,0.0
102,12.0,7.0,9.0,0.0,71.3676197239,0.424227741641,3.0,g7t12,7.0,12.0,0.0,0.0,1.0,5.0,5.0,5.0,5.0,2.0,0.0
103,12.0,7.0,9.0,1.0,68.1473713988,0.680027478409,1.0,g7t12,7.0,12.0,1.0,1.0,2.0,5.0,5.0,4.0,5.0,3.0,0.0
104,14.0,7.0,6.0,0.0,66.5413635753,0.770167588584,0.0,g7t14,7.0,14.0,0.0,0.0,1.0,5.0,5.0,5.0,5.0,3.0,0.0
105,14.0,7.0,6.0,1.0,69.7073719705,0.770167588584,0.0,g7t14,7.0,14.0,1.0,0.0,1.0,4.0,5.0,5.0,5.0,4.0,0.0
106,3.0,8.0,6.0,0.0,70.8209767341,-0.876871502104,1.0,g8t3,8.0,3.0,0.0,0.0,2.0,5.0,5.0,4.0,3.0,4.0,1.0
107,3.0,8.0,5.0,1.0,67.0295872275,-0.486877795599,0.0,g8t3,8.0,3.0,1.0,0.0,0.0,5.0,4.0,3.0,5.0,3.0,0.0
108,5.0,8.0,9.0,0.0,63.8945312151,0.442402005425,0.0,g8t5,8.0,5.0,0.0,1.0,2.0,2.0,3.0,4.0,3.0,2.0,0.0
109,5.0,8.0,11.0,1.0,69.2481277682,0.442402005425,0.0,g8t5,8.0,5.0,1.0,0.0,0.0,5.0,5.0,4.0,5.0,4.0,0.0
110,6.0,8.0,7.0,0.0,68.3003201688,-0.330804455787,3.0,g8t6,8.0,6.0,0.0,2.0,0.0,4.0,4.0,4.0,4.0,4.0,0.0
111,6.0,8.0,7.0,1.0,67.6120546498,0.181852405766,2.0,g8t6,8.0,6.0,1.0,1.0,3.0,4.0,5.0,2.0,3.0,2.0,0.0
112,7.0,8.0,10.0,0.0,68.3702197677,0.565319386142,2.0,g8t7,8.0,7.0,0.0,0.0,1.0,3.0,5.0,5.0,3.0,2.0,0.0
113,7.0,8.0,10.0,1.0,68.5216784583,-0.617718941813,5.0,g8t7,8.0,7.0,1.0,0.0,0.0,5.0,5.0,5.0,4.0,3.0,0.0
114,8.0,8.0,6.0,0.0,67.5622434663,0.572982227436,0.0,g8t8,8.0,8.0,0.0,1.0,1.0,2.0,4.0,4.0,4.0,2.0,1.0
115,8.0,8.0,6.0,1.0,70.3809039334,-0.660172413551,2.0,g8t8,8.0,8.0,1.0,0.0,2.0,4.0,5.0,3.0,4.0,3.0,0.0
116,10.0,8.0,7.0,0.0,64.3615993325,0.39907451339,0.0,g8t10,8.0,10.0,0.0,0.0,0.0,4.0,4.0,4.0,5.0,2.0,0.0
117,10.0,8.0,9.0,1.0,67.1433090996,-0.590482805688,2.0,g8t10,8.0,10.0,1.0,0.0,1.0,5.0,5.0,5.0,5.0,3.0,0.0
118,12.0,8.0,5.0,0.0,71.1476797032,-0.159992056064,0.0,g8t12,8.0,12.0,0.0,0.0,1.0,5.0,5.0,5.0,5.0,3.0,0.0
119,12.0,8.0,7.0,1.0,67.7204024539,0.601956735232,2.0,g8t12,8.0,12.0,1.0,0.0,1.0,5.0,5.0,5.0,4.0,2.0,1.0
120,13.0,8.0,9.0,0.0,71.6451347302,-0.7327236216,3.0,g8t13,8.0,13.0,0.0,0.0,1.0,5.0,4.0,2.0,3.0,2.0,1.0
121,13.0,8.0,10.0,1.0,68.8250423548,-0.270442551554,1.0,g8t13,8.0,13.0,1.0,0.0,1.0,4.0,4.0,4.0,4.0,2.0,0.0
122,14.0,8.0,17.0,0.0,68.605984963,-0.171258423377,6.0,g8t14,8.0,14.0,0.0,0.0,3.0,5.0,4.0,5.0,5.0,3.0,0.0
123,14.0,8.0,18.0,1.0,68.0048327308,0.340956291789,1.0,g8t14,8.0,14.0,1.0,0.0,0.0,5.0,5.0,4.0,4.0,3.0,0.0
124,1.0,9.0,6.0,0.0,67.2194750915,0.273950798708,0.0,g9t1,9.0,1.0,0.0,0.0,0.0,5.0,5.0,3.0,5.0,5.0,1.0
125,1.0,9.0,6.0,1.0,66.8404413964,0.792018695784,1.0,g9t1,9.0,1.0,1.0,2.0,1.0,1.0,4.0,1.0,2.0,1.0,2.0
126,2.0,9.0,5.0,0.0,68.2506717168,0.863145167851,0.0,g9t2,9.0,2.0,0.0,0.0,0.0,5.0,5.0,4.0,5.0,3.0,0.0
127,2.0,9.0,5.0,1.0,57.0428912704,0.863145167851,0.0,g9t2,9.0,2.0,1.0,2.0,0.0,2.0,4.0,3.0,3.0,1.0,0.0
128,4.0,9.0,7.0,0.0,68.7608654709,0.624326538202,0.0,g9t4,9.0,4.0,0.0,1.0,1.0,4.0,5.0,5.0,3.0,1.0,2.0
129,4.0,9.0,7.0,1.0,64.9701043366,0.664992354532,3.0,g9t4,9.0,4.0,1.0,1.0,0.0,5.0,5.0,3.0,4.0,1.0,1.0
130,5.0,9.0,5.0,0.0,66.1038398003,-0.583522014941,1.0,g9t5,9.0,5.0,0.0,1.0,0.0,4.0,4.0,3.0,5.0,3.0,1.0
131,5.0,9.0,5.0,1.0,64.7485469739,0.583779053064,1.0,g9t5,9.0,5.0,1.0,0.0,0.0,5.0,5.0,5.0,4.0,3.0,1.0
132,6.0,9.0,5.0,0.0,66.5659579978,-0.775873236387,0.0,g9t6,9.0,6.0,0.0,2.0,2.0,4.0,4.0,4.0,3.0,1.0,1.0
133,6.0,9.0,5.0,1.0,65.8563654323,-0.775873236387,0.0,g9t6,9.0,6.0,1.0,1.0,2.0,5.0,4.0,4.0,3.0,2.0,1.0
134,7.0,9.0,10.0,0.0,62.6540749478,0.481440081623,2.0,g9t7,9.0,7.0,0.0,1.0,0.0,4.0,4.0,4.0,4.0,2.0,0.0
135,7.0,9.0,10.0,1.0,64.4390891147,-0.506032492513,4.0,g9t7,9.0,7.0,1.0,0.0,1.0,4.0,5.0,4.0,3.0,1.0,0.0
136,9.0,9.0,7.0,0.0,66.524904653,0.603157173994,3.0,g9t9,9.0,9.0,0.0,0.0,0.0,3.0,5.0,4.0,2.0,1.0,0.0
137,9.0,9.0,6.0,1.0,62.8830529763,0.0837312893522,0.0,g9t9,9.0,9.0,1.0,0.0,0.0,4.0,4.0,3.0,5.0,3.0,0.0
138,11.0,9.0,9.0,0.0,67.4751360103,0.235419813598,3.0,g9t11,9.0,11.0,0.0,0.0,0.0,3.0,4.0,3.0,2.0,2.0,1.0
139,11.0,9.0,9.0,1.0,62.7069722503,0.387918764573,3.0,g9t11,9.0,11.0,1.0,2.0,0.0,2.0,4.0,3.0,3.0,0.0,1.0
140,13.0,9.0,11.0,0.0,68.5245598567,0.519510199036,0.0,g9t13,9.0,13.0,0.0,0.0,1.0,5.0,4.0,5.0,3.0,0.0,1.0
141,13.0,9.0,9.0,1.0,64.4269948595,0.519510199036,0.0,g9t13,9.0,13.0,1.0,2.0,0.0,4.0,4.0,4.0,5.0,3.0,2.0
