,task,session,count,speaker,tama_mean,entrainment,best_lag,hitid,session,task,conversation_awkward,flow_naturally,hard_time_understanding_each_other,contributes_to_successful_completion,making_self_clear,engaged_in_game,planning_what_to_say,gives_encouragement,difficult_for_partner_to_speak,bored_with_game,dislikes_partner
84,12.0,6.0,10.0,1.0,100.0280928945688,0.5379992173846045,0.0,g6t12,6.0,12.0,2.0,3.0,0.0,5.0,5.0,5.0,4.0,5.0,1.0,0.0,0.0
85,12.0,6.0,16.0,0.0,160.9085846324592,0.5379992173846045,0.0,g6t12,6.0,12.0,2.0,3.0,0.0,4.0,5.0,3.0,2.0,5.0,1.0,2.0,1.0
86,3.0,7.0,8.0,1.0,223.3976315527477,0.6894805330593393,1.0,g7t3,7.0,3.0,2.0,3.0,1.0,5.0,5.0,4.0,4.0,3.0,0.0,2.0,1.0
87,3.0,7.0,7.0,0.0,184.09848774058696,0.34038848336146743,0.0,g7t3,7.0,3.0,2.0,3.0,1.0,4.0,4.0,4.0,1.0,3.0,1.0,1.0,1.0
88,4.0,7.0,10.0,1.0,213.96710056934504,0.46453236923883934,0.0,g7t4,7.0,4.0,1.0,4.0,3.0,5.0,5.0,5.0,3.0,2.0,0.0,0.0,1.0
89,4.0,7.0,10.0,0.0,194.08732039909145,0.46453236923883934,0.0,g7t4,7.0,4.0,1.0,4.0,3.0,4.0,3.0,5.0,4.0,4.0,1.0,0.0,0.0
90,5.0,7.0,18.0,1.0,219.60135921850008,0.2703724086938717,6.0,g7t5,7.0,5.0,5.0,2.0,5.0,3.0,2.0,4.0,3.0,2.0,3.0,0.0,3.0
91,5.0,7.0,18.0,0.0,187.0228206772553,0.2543926707502715,3.0,g7t5,7.0,5.0,5.0,2.0,5.0,2.0,1.0,4.0,0.0,1.0,2.0,0.0,0.0
92,6.0,7.0,5.0,1.0,216.21023285723436,-0.3640142027950532,1.0,g7t6,7.0,6.0,0.0,5.0,0.0,5.0,5.0,5.0,4.0,4.0,1.0,0.0,0.0
93,6.0,7.0,6.0,0.0,196.65672945436145,0.2126379285158121,0.0,g7t6,7.0,6.0,0.0,5.0,0.0,5.0,5.0,5.0,2.0,5.0,1.0,0.0,0.0
94,8.0,7.0,7.0,1.0,218.64886339506543,0.4550768875681723,1.0,g7t8,7.0,8.0,2.0,3.0,2.0,5.0,4.0,5.0,4.0,5.0,0.0,1.0,1.0
95,8.0,7.0,7.0,0.0,190.16810220821372,-0.6298324009470674,3.0,g7t8,7.0,8.0,2.0,3.0,2.0,5.0,3.0,5.0,3.0,5.0,1.0,1.0,0.0
96,9.0,7.0,13.0,1.0,228.13257368983787,0.47702058840512895,1.0,g7t9,7.0,9.0,2.0,3.0,5.0,4.0,4.0,4.0,2.0,4.0,1.0,2.0,1.0
97,9.0,7.0,12.0,0.0,192.1952242560078,0.34229464499346746,2.0,g7t9,7.0,9.0,2.0,3.0,5.0,2.0,0.0,4.0,0.0,4.0,2.0,0.0,0.0
98,10.0,7.0,8.0,1.0,218.13739310198042,0.5590219268916016,4.0,g7t10,7.0,10.0,1.0,4.0,1.0,5.0,4.0,5.0,3.0,4.0,0.0,0.0,1.0
99,10.0,7.0,8.0,0.0,184.3730615715992,-0.22499037842215455,1.0,g7t10,7.0,10.0,1.0,4.0,1.0,5.0,4.0,5.0,3.0,5.0,2.0,0.0,0.0
100,11.0,7.0,7.0,1.0,210.60145305815635,-0.6748932365401314,0.0,g7t11,7.0,11.0,0.0,5.0,2.0,5.0,5.0,5.0,4.0,3.0,0.0,0.0,0.0
101,11.0,7.0,5.0,0.0,189.20329881842477,-0.6748932365401314,0.0,g7t11,7.0,11.0,0.0,5.0,2.0,5.0,4.0,5.0,3.0,3.0,1.0,0.0,0.0
102,12.0,7.0,9.0,1.0,222.7801868554512,-0.2735023584955039,0.0,g7t12,7.0,12.0,0.0,5.0,1.0,5.0,5.0,5.0,3.0,4.0,2.0,1.0,0.0
103,12.0,7.0,9.0,0.0,183.4885726124256,-0.2735023584955039,0.0,g7t12,7.0,12.0,0.0,5.0,1.0,5.0,5.0,5.0,2.0,5.0,1.0,0.0,0.0
104,14.0,7.0,6.0,1.0,216.4543397656781,-0.6017430137052655,2.0,g7t14,7.0,14.0,1.0,4.0,0.0,4.0,5.0,5.0,4.0,5.0,1.0,0.0,0.0
105,14.0,7.0,6.0,0.0,193.1333341696675,0.35414411799910006,1.0,g7t14,7.0,14.0,1.0,4.0,0.0,5.0,5.0,5.0,3.0,5.0,1.0,0.0,0.0
106,3.0,8.0,6.0,1.0,134.19067996011907,-0.4756912288808227,0.0,g8t3,8.0,3.0,1.0,4.0,2.0,5.0,5.0,4.0,3.0,3.0,0.0,0.0,0.0
107,3.0,8.0,5.0,0.0,200.32387962402893,0.6743653867541987,1.0,g8t3,8.0,3.0,1.0,4.0,2.0,5.0,3.0,5.0,4.0,4.0,2.0,0.0,1.0
108,5.0,8.0,9.0,1.0,136.52526126146222,-0.40741450559605313,3.0,g8t5,8.0,5.0,2.0,4.0,1.0,5.0,5.0,5.0,4.0,4.0,0.0,0.0,0.0
109,5.0,8.0,11.0,0.0,206.63354367816282,-0.3252038851663821,4.0,g8t5,8.0,5.0,2.0,4.0,1.0,2.0,3.0,3.0,2.0,4.0,2.0,1.0,0.0
110,6.0,8.0,7.0,1.0,147.59227758575085,0.7053640276188168,1.0,g8t6,8.0,6.0,1.0,5.0,0.0,4.0,3.0,5.0,2.0,2.0,3.0,1.0,0.0
